id,variant,query
124,base,Sailboats in the water
124,content_only,"Sailboats water"
124,keyboard,Aailboats in the water
124,keyboard,Sailboats in ghe water
124,keyboard,Sailboats in the eater
124,keyboard,Sailboats in the watrr
124,keyboard,Sailboats in the wqter
124,lower,sailboats in the water
124,n+adj_only,"Sailboats water"
124,n_only,"Sailboats water"
124,punctuation,"Sailboats in the water."
124,remove,ailboats in the water
124,remove,Sailboats in thewater
124,remove,Sailboats in the watr
124,remove,Sailoats in the water
124,remove,Salboats in the water
124,repeat,Sailboats iin the water
124,repeat,Sailboats in the wateer
124,repeat,Sailboats in  the water
124,repeat,Sailboats in the  water
124,repeat,Sailboats in the watter
124,rephrase,"Boats with sails are on the water"
124,rephrase,"Numerous sailing crafts are situated on the water"
124,rephrase,"Sailing vessels are present on the water"
124,rephrase,"The aquatic scene features boats propelled by sails"
124,rephrase,"There are sailboats floating on the water"
124,rephrase,"The water is dotted with sailboats"
124,rephrase,"Vessels using sails are floating on the water"
124,rephrase,"Waterborne craft with sails are visible"
124,rephrase,"Waterborne vessels propelled by sails are in view"
124,rephrase,"Watercraft equipped with sails are bobbing on the waves"
124,shuffle_keywords,"Sailboats water"
124,shuffle_n+adj,"Sailboats water"
124,shuffle_nouns,"Sailboats water"
124,swap,Sailboast in the water
124,swap,Sailboats in the awter
124,swap,Sailboats in thew ater
124,swap,Sailboats ni the water
124,swap,Sailbotas in the water
124,synonyms,"Boats on the sea"
124,synonyms,"Ships on the pond"
124,synonyms,"Vessels on the lake"
124,synonyms,"Watercraft on the ocean"
124,synonyms,"Yachts on the bay"
124,upper,SAILBOATS IN THE WATER
125,base,A person wearing a necklace 
125,content_only,"person wearing necklace"
125,keyboard,A persoj wearing a necklace 
125,keyboard,A person weafing a necklace 
125,keyboard,A person wearing a necklzce 
125,keyboard,A person wearing a necllace 
125,keyboard,A person wearing a nevklace 
125,lower,a person wearing a necklace 
125,n+adj_only,"person necklace"
125,n_only,"person necklace"
125,punctuation,"A person wearing a necklace."
125,remove,A erson wearing a necklace 
125,remove,A persn wearing a necklace 
125,remove,A person wearing a necklace
125,remove,A person wearing a neclace 
125,remove,A person wering a necklace 
125,repeat,A perrson wearing a necklace 
125,repeat,A person weaaring a necklace 
125,repeat,A person wearing a necklacce 
125,repeat,A person wearing a necklace  
125,repeat,A person weearing a necklace 
125,rephrase,"An individual graced by a necklace"
125,rephrase,"An individual with a necklace about their neck"
125,rephrase,"An individual with a necklace on"
125,rephrase,"Someone adorned with a necklace"
125,rephrase,"Someone sporting a necklace"
125,rephrase,"The individual had a necklace encircling their neck"
125,rephrase,"The individual was accessorized with a necklace"
125,rephrase,"The individual was observed to have a necklace adorning their neck"
125,rephrase,"The individual was seen with jewelry around their neck"
125,rephrase,"The person had a necklace on"
125,shuffle_keywords,"person wearing necklace"
125,shuffle_n+adj,"person necklace"
125,shuffle_nouns,"person necklace"
125,swap,A person ewaring a necklace 
125,swap,A person wearing a encklace 
125,swap,A person wearing  anecklace 
125,swap,A person wearing a nekclace 
125,swap,A person wearnig a necklace 
125,synonyms,"An individual adorned with a necklace"
125,synonyms,"A person bearing a necklace"
125,synonyms,"A person sporting a necklace"
125,synonyms,"A person sporting a pendant"
125,synonyms,"A person with a necklace"
125,upper,A PERSON WEARING A NECKLACE 
126,base,A woman sitting on the floor
126,content_only,"woman sitting floor"
126,keyboard,A wiman sitting on the floor
126,keyboard,A woman sitting on tne floor
126,keyboard,A woman sittjng on the floor
126,keyboard,A woman witting on the floor
126,keyboard,W woman sitting on the floor
126,lower,a woman sitting on the floor
126,n+adj_only,"woman floor"
126,n_only,"woman floor"
126,punctuation,"A woman sitting on the floor."
126,remove,A oman sitting on the floor
126,remove,A woman sittig on the floor
126,remove,A woman sitting on thefloor
126,remove,A woman sittng on the floor
126,remove,A woma sitting on the floor
126,repeat,AA woman sitting on the floor
126,repeat,A woman sitting on the flooor
126,repeat,A woman sitting on tthe floor
126,repeat,A woman sittting on the floor
126,repeat,A wwoman sitting on the floor
126,rephrase,"A female individual is positioned on the floor"
126,rephrase,"A female person is settled on the floor"
126,rephrase,"A lady rests on the floor"
126,rephrase,"A woman is on the floor in a seated arrangement"
126,rephrase,"A woman is seated on the ground"
126,rephrase,"A woman is situated on the floor while seated"
126,rephrase,"A woman occupies the floor in a seated posture"
126,rephrase,"The female is in a sitting position on the floor"
126,rephrase,"The woman has assumed a sitting position upon the floor"
126,rephrase,"The woman is on the floor, having assumed a seated position"
126,shuffle_keywords,"woman sitting floor"
126,shuffle_n+adj,"woman floor"
126,shuffle_nouns,"woman floor"
126,swap,A owman sitting on the floor
126,swap,A woman sititng on the floor
126,swap,A woma nsitting on the floor
126,swap,A womans itting on the floor
126,swap,A woman sitting on the folor
126,synonyms,"A dame resting on the floor"
126,synonyms,"A female seated on the floor"
126,synonyms,"A lady resting on the floor"
126,synonyms,"A woman positioned on the floor"
126,synonyms,"A woman reclining on the floor"
126,upper,A WOMAN SITTING ON THE FLOOR
127,base,People or cars moving on a dirt road
127,content_only,"People cars moving dirt road"
127,keyboard,Leople or cars moving on a dirt road
127,keyboard,People or card moving on a dirt road
127,keyboard,Peopoe or cars moving on a dirt road
127,keyboard,Peoppe or cars moving on a dirt road
127,keyboard,Prople or cars moving on a dirt road
127,lower,people or cars moving on a dirt road
127,n+adj_only,"People cars dirt road"
127,n_only,"People cars dirt road"
127,punctuation,"People or cars moving on a dirt road."
127,remove,People or cars movig on a dirt road
127,remove,People orcars moving on a dirt road
127,remove,People or cars moving on a dit road
127,remove,People or cars oving on a dirt road
127,remove,People or cas moving on a dirt road
127,repeat,Peoople or cars moving on a dirt road
127,repeat,Peoplee or cars moving on a dirt road
127,repeat,People oor cars moving on a dirt road
127,repeat,People or cars moving on a dirt roaad
127,repeat,People or cars movving on a dirt road
127,rephrase,"A passage of people or vehicles is evident on the unpaved lane"
127,rephrase,"Foot traffic and automobiles make their way along the unpaved path"
127,rephrase,"On the unpaved road, both people and cars are in transit"
127,rephrase,"Pedestrians and vehicles proceed along the dusty track"
127,rephrase,"The dirt road is frequented by both people and cars"
127,rephrase,"The earthen path hosts the motion of both individuals and automobiles"
127,rephrase,"The unpaved road experiences the passage of either individuals or vehicles"
127,rephrase,"The unpaved road sees movement from both individuals and automobiles"
127,rephrase,"Traffic, whether human or vehicular, traverses the unpaved thoroughfare"
127,rephrase,"Vehicles or pedestrians ambulate along the earthen way"
127,shuffle_keywords,"People cars moving dirt road"
127,shuffle_n+adj,"People cars dirt road"
127,shuffle_nouns,"People cars dirt road"
127,swap,Peopel or cars moving on a dirt road
127,swap,People or cars movin gon a dirt road
127,swap,People or cars moving on a dirtr oad
127,swap,People or cars movnig on a dirt road
127,swap,People or cars mvoing on a dirt road
127,synonyms,"Citizens or automobiles traveling on an earthen way"
127,synonyms,"Entities or vehicles progressing on a loamy track"
127,synonyms,"Folks or automobiles journeying on a soil path"
127,synonyms,"Individuals or vehicles traversing a muddy track"
127,synonyms,"Persons or conveyances proceeding on a gravel lane"
127,upper,PEOPLE OR CARS MOVING ON A DIRT ROAD
128,base,A man in blue jeans outdoors
128,content_only,"man blue jeans"
128,keyboard,A kan in blue jeans outdoors
128,keyboard,A man in blue jeans outdlors
128,keyboard,A man in blue jeans outdooes
128,keyboard,A man in blue jeans ouydoors
128,keyboard,A man in blue jeqns outdoors
128,lower,a man in blue jeans outdoors
128,n+adj_only,"man blue jeans"
128,n_only,"man jeans"
128,punctuation,"A man in blue jeans outdoors."
128,remove,A ma in blue jeans outdoors
128,remove,A man in blue jeans oudoors
128,remove,A man in blue jeans utdoors
128,remove,A man in blue jens outdoors
128,remove, man in blue jeans outdoors
128,repeat,A man in bluee jeans outdoors
128,repeat,A man in blue jeaans outdoors
128,repeat,A man in blue jeans ooutdoors
128,repeat,A man  in blue jeans outdoors
128,repeat,A man in blue  jeans outdoors
128,rephrase,"A blue-jeaned man is out in the open"
128,rephrase,"A fellow in blue jeans is situated outdoors"
128,rephrase,"A male clad in blue denim trousers can be observed in an open-air setting"
128,rephrase,"A male wearing blue denim is outside"
128,rephrase,"An individual in blue denim trousers stands in an open-air location"
128,rephrase,"An individual in blue jeans is in an outdoor environment"
128,rephrase,"An outdoor environment contains a man wearing blue jeans"
128,rephrase,"An outdoor scene features a fellow sporting blue jeans"
128,rephrase,"A person clad in denim trousers is present in an outdoor setting"
128,rephrase,"Someone wearing blue denim jeans is situated outside"
128,shuffle_keywords,"man blue jeans"
128,shuffle_n+adj,"man blue jeans"
128,shuffle_nouns,"man jeans"
128,swap,A amn in blue jeans outdoors
128,swap,A man in blue ejans outdoors
128,swap,A man i nblue jeans outdoors
128,swap,A man in lbue jeans outdoors
128,swap,A mna in blue jeans outdoors
128,synonyms,"A chap in indigo denim outdoors"
128,synonyms,"A fellow in azure trousers afield"
